checkpoint,training_step,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,spectral_radius,normalized_frobenius_norm,runtime_seconds
step58000,58000,320,2,19211, cabinet,33,5,0.9631063342094421,0.6243348804239423,0.5130947157740593
step58000,58000,320,3,6574, miles,404,7,0.9631062150001526,0.6243348804239423,0.5646101497113705
step58000,58000,384,0,21825, clones,2,0,0.9631067514419556,0.6243349225707908,0.5551689080893993
step58000,58000,384,1,23778, motive,8,2,0.9631051421165466,0.6243348382770938,0.5684650465846062
step58000,58000,384,2,19211, cabinet,33,5,0.9631073474884033,0.6243348382770938,0.5585954040288925
step58000,58000,384,3,6574, miles,404,7,0.9631068706512451,0.6243349225707908,0.548950545489788
step58000,58000,448,0,21825, clones,2,0,0.9631088972091675,0.6243349225707908,0.5691907554864883
step58000,58000,448,1,23778, motive,8,2,0.963107168674469,0.6243348804239423,0.5592079162597656
step58000,58000,448,2,19211, cabinet,33,5,0.9631085991859436,0.6243349225707908,0.5596430599689484
step58000,58000,448,3,6574, miles,404,7,0.96310955286026,0.6243349225707908,0.538992378860712
step58000,58000,512,0,21825, clones,2,0,0.9631072282791138,0.6243348804239423,0.5551300048828125
step58000,58000,512,1,23778, motive,8,2,0.9631083011627197,0.6243349225707908,0.5566425882279873
step58000,58000,512,2,19211, cabinet,33,5,0.9631026387214661,0.6243349225707908,0.5562741719186306
step58000,58000,512,3,6574, miles,404,7,0.9631090760231018,0.6243349225707908,0.56418402120471
step58000,58000,576,0,21825, clones,2,0,0.963106632232666,0.6243349225707908,0.5380150899291039
step58000,58000,576,1,23778, motive,8,2,0.963108241558075,0.6243349225707908,0.5122760720551014
step58000,58000,576,2,19211, cabinet,33,5,0.9631056785583496,0.6243349225707908,0.6071153543889523
step58000,58000,576,3,6574, miles,404,7,0.963106095790863,0.6243348804239423,0.6616736985743046
step58000,58000,640,0,21825, clones,2,0,0.9631057977676392,0.6243349225707908,0.7670652195811272
step58000,58000,640,1,23778, motive,8,2,0.9631069898605347,0.6243349225707908,0.5512868091464043
step58000,58000,640,2,19211, cabinet,33,5,0.9631078243255615,0.6243348804239423,0.5476325340569019
step58000,58000,640,3,6574, miles,404,7,0.9631052017211914,0.6243349647176393,0.6498754136264324
step58000,58000,704,0,21825, clones,2,0,0.9631044268608093,0.6243348804239423,0.5273445174098015
step58000,58000,704,1,23778, motive,8,2,0.9631097912788391,0.6243349225707908,0.5753504671156406
step58000,58000,704,2,19211, cabinet,33,5,0.9631051421165466,0.6243348804239423,0.5140253156423569
step58000,58000,704,3,6574, miles,404,7,0.9631073474884033,0.6243349225707908,0.5323626808822155
step58000,58000,768,0,21825, clones,2,0,0.9631122946739197,0.6243349225707908,0.5071838647127151
step58000,58000,768,1,23778, motive,8,2,0.9631069302558899,0.6243348382770938,0.512061595916748
step58000,58000,768,2,19211, cabinet,33,5,0.9631075263023376,0.6243349225707908,0.538960337638855
step58000,58000,768,3,6574, miles,404,7,0.9631071090698242,0.6243349225707908,0.5714636854827404
step58000,58000,832,0,21825, clones,2,0,0.9631062150001526,0.6243348804239423,0.5711475498974323
step58000,58000,832,1,23778, motive,8,2,0.9631099104881287,0.6243349225707908,0.7729197964072227
step58000,58000,832,2,19211, cabinet,33,5,0.9631102085113525,0.6243349225707908,0.5645893327891827
step58000,58000,832,3,6574, miles,404,7,0.963108241558075,0.6243349225707908,0.5483991093933582
step58000,58000,896,0,21825, clones,2,0,0.9631097912788391,0.6243349225707908,0.5827234089374542
step58000,58000,896,1,23778, motive,8,2,0.9631077647209167,0.6243349225707908,0.5240480341017246
step58000,58000,896,2,19211, cabinet,33,5,0.9631076455116272,0.6243349225707908,0.6247270181775093
step58000,58000,896,3,6574, miles,404,7,0.9631065726280212,0.6243348804239423,0.5878246910870075
step58000,58000,960,0,21825, clones,2,0,0.9631114602088928,0.6243349225707908,0.5716536305844784
step58000,58000,960,1,23778, motive,8,2,0.9631075263023376,0.6243349225707908,0.5799109414219856
step58000,58000,960,2,19211, cabinet,33,5,0.963104784488678,0.6243349225707908,0.5408517271280289
step58000,58000,960,3,6574, miles,404,7,0.9631040692329407,0.6243349225707908,0.5525282472372055
step58000,58000,1024,0,21825, clones,2,0,0.9631044864654541,0.6243349225707908,0.5065043307840824
step58000,58000,1024,1,23778, motive,8,2,0.9631053805351257,0.6243349225707908,0.5510047003626823
step58000,58000,1024,2,19211, cabinet,33,5,0.963106632232666,0.6243349225707908,0.5405122339725494
step58000,58000,1024,3,6574, miles,404,7,0.9631089568138123,0.6243349225707908,0.5402858704328537
step58000,58000,0,1,46808, trustworthy,3,1,18.942224502563477,17.32880017122652,3.590477403253317
step58000,58000,0,3,42548, generosity,8,3,16.80801773071289,15.664130478863983,3.8042298518121243
step58000,58000,0,4,29254, critique,18,4,17.32509422302246,15.869858350164936,3.5435536168515682
step58000,58000,0,6,14290, documented,48,6,18.239059448242188,13.791429337048283,4.204636186361313
step58000,58000,64,1,46808, trustworthy,3,1,0.9603560566902161,0.6245423272123128,4.500511210411787
step58000,58000,64,3,42548, generosity,8,3,0.9636468291282654,0.62491035349351,5.314623013138771
step58000,58000,64,4,29254, critique,18,4,0.9611155986785889,0.6246602540944464,4.748803969472647
step58000,58000,64,6,14290, documented,48,6,0.9612414836883545,0.6246554072068676,4.82721010223031
step58000,58000,128,1,46808, trustworthy,3,1,0.9628391265869141,0.6242824075975462,4.188218843191862
step58000,58000,128,3,42548, generosity,8,3,0.9631417989730835,0.6243506433452853,4.426942452788353
step58000,58000,128,4,29254, critique,18,4,0.9629082679748535,0.6243092551400476,2.633581716567278
step58000,58000,128,6,14290, documented,48,6,0.9629347920417786,0.6243135119717472,2.687482688575983
step58000,58000,192,1,46808, trustworthy,3,1,0.9630825519561768,0.6243304128580001,2.754119623452425
step58000,58000,192,3,42548, generosity,8,3,0.9631104469299316,0.6243343746617601,2.4791854694485664
step58000,58000,192,4,29254, critique,18,4,0.9630882740020752,0.6243312557949703,2.872618444263935
step58000,58000,192,6,14290, documented,48,6,0.9630887508392334,0.6243315508229099,2.3955321200191975
step58000,58000,256,1,46808, trustworthy,3,1,0.9631060361862183,0.6243346696896998,2.5378344543278217
step58000,58000,256,3,42548, generosity,8,3,0.9631084203720093,0.6243349225707908,3.057634674012661
step58000,58000,256,4,29254, critique,18,4,0.9631075263023376,0.6243346696896998,2.417214911431074
step58000,58000,256,6,14290, documented,48,6,0.963108479976654,0.6243347539833968,2.6581669189035892
step58000,58000,320,1,46808, trustworthy,3,1,0.963108241558075,0.6243348804239423,2.7186276465654373
step58000,58000,320,3,42548, generosity,8,3,0.9631062150001526,0.6243348804239423,2.765316080302
step58000,58000,320,4,29254, critique,18,4,0.9631053805351257,0.6243348804239423,3.1423475332558155
step58000,58000,320,6,14290, documented,48,6,0.9631079435348511,0.6243349225707908,3.0708419755101204
step58000,58000,384,1,46808, trustworthy,3,1,0.9631034135818481,0.6243349225707908,3.1164102628827095
step58000,58000,384,3,42548, generosity,8,3,0.9631068706512451,0.6243348804239423,2.9881133697927
step58000,58000,384,4,29254, critique,18,4,0.9631098508834839,0.6243349225707908,2.825884498655796
step58000,58000,384,6,14290, documented,48,6,0.9631101489067078,0.6243349225707908,2.692795045673847
step58000,58000,448,1,46808, trustworthy,3,1,0.963107705116272,0.6243349225707908,2.965889982879162
step58000,58000,448,3,42548, generosity,8,3,0.9631059765815735,0.6243349225707908,3.1023053750395775
step58000,58000,448,4,29254, critique,18,4,0.963107168674469,0.6243348804239423,3.104827556759119
step58000,58000,448,6,14290, documented,48,6,0.9631098508834839,0.6243349225707908,3.3185355104506016
step58000,58000,512,1,46808, trustworthy,3,1,0.9631069898605347,0.6243349225707908,3.0921163745224476
step58000,58000,512,3,42548, generosity,8,3,0.9631072282791138,0.6243348804239423,3.0069823414087296
step58000,58000,512,4,29254, critique,18,4,0.9631066918373108,0.6243348804239423,2.4639218151569366
step58000,58000,512,6,14290, documented,48,6,0.9631096720695496,0.6243349225707908,2.7349178567528725
step58000,58000,576,1,46808, trustworthy,3,1,0.9631049633026123,0.6243348804239423,2.5269832350313663
step58000,58000,576,3,42548, generosity,8,3,0.9631072282791138,0.6243349225707908,2.8016564771533012
step58000,58000,576,4,29254, critique,18,4,0.9631081819534302,0.6243349225707908,2.4626130796968937
step58000,58000,576,6,14290, documented,48,6,0.9631063938140869,0.6243349225707908,2.5555307380855083
step58000,58000,640,1,46808, trustworthy,3,1,0.9631059169769287,0.6243348804239423,2.510436113923788
step58000,58000,640,3,42548, generosity,8,3,0.9631064534187317,0.6243349225707908,1.7750493735074997
step58000,58000,640,4,29254, critique,18,4,0.9631054997444153,0.6243349225707908,1.2384424470365047
step58000,58000,640,6,14290, documented,48,6,0.9631098508834839,0.6243349225707908,0.5544548220932484
step58000,58000,704,1,46808, trustworthy,3,1,0.9631069302558899,0.6243348804239423,0.4069451540708542
step58000,58000,704,3,42548, generosity,8,3,0.9631072878837585,0.6243349225707908,0.3458903543651104
step58000,58000,704,4,29254, critique,18,4,0.9631104469299316,0.6243348382770938,0.4400928318500519
step58000,58000,704,6,14290, documented,48,6,0.9631083607673645,0.6243349225707908,0.29480085521936417
step58000,58000,768,1,46808, trustworthy,3,1,0.9631048440933228,0.6243349225707908,0.3215664103627205
step58000,58000,768,3,42548, generosity,8,3,0.963106632232666,0.6243349225707908,0.3151847906410694
step58000,58000,768,4,29254, critique,18,4,0.9631079435348511,0.6243349225707908,0.33107492327690125
step58000,58000,768,6,14290, documented,48,6,0.963108479976654,0.6243348804239423,0.28306209295988083
step58000,58000,832,1,46808, trustworthy,3,1,0.9631091952323914,0.6243349225707908,0.32072507590055466
step58000,58000,832,3,42548, generosity,8,3,0.9631079435348511,0.6243348804239423,0.26516614481806755
step58000,58000,832,4,29254, critique,18,4,0.9631059765815735,0.6243349225707908,0.2706814259290695
step58000,58000,832,6,14290, documented,48,6,0.9631072878837585,0.6243348804239423,0.2745472975075245
step58000,58000,896,1,46808, trustworthy,3,1,0.9631062746047974,0.6243348804239423,0.33068084344267845
step58000,58000,896,3,42548, generosity,8,3,0.9631060361862183,0.6243349225707908,0.3749527484178543
step58000,58000,896,4,29254, critique,18,4,0.9631081223487854,0.6243349225707908,0.3121003843843937
step58000,58000,896,6,14290, documented,48,6,0.9631107449531555,0.6243349225707908,0.3513045534491539
step58000,58000,960,1,46808, trustworthy,3,1,0.9631078839302063,0.6243349225707908,0.32533084228634834
step58000,58000,960,3,42548, generosity,8,3,0.9631081819534302,0.6243349225707908,0.309456966817379
step58000,58000,960,4,29254, critique,18,4,0.9631060361862183,0.6243349225707908,0.33320964500308037
step58000,58000,960,6,14290, documented,48,6,0.9631079435348511,0.6243349225707908,0.30929117649793625
step58000,58000,1024,1,46808, trustworthy,3,1,0.9631087779998779,0.6243349225707908,0.31214960664510727
step58000,58000,1024,3,42548, generosity,8,3,0.9631084203720093,0.6243349225707908,0.32466139271855354
step58000,58000,1024,4,29254, critique,18,4,0.9631065726280212,0.6243349225707908,0.32914208993315697
step58000,58000,1024,6,14290, documented,48,6,0.9631072282791138,0.6243348804239423,0.32545239478349686
