checkpoint,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4,vector_kind,vector_l2,state_l2,relative_update_l2,projection_seed,projection_sha256
step25000,0,0,21825, clones,2,0,3.1792078018188477,1.142543911933899,4.818324089050293,-3.425333023071289,residual_internal,78.54280090332031,1.4952709674835205,52.52747001134156,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,0,1,23778, motive,8,2,3.3380234241485596,-1.3298313617706299,-0.8803643584251404,-1.5180341005325317,residual_internal,69.638427734375,1.5183535814285278,45.86443407263305,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,0,2,19211, cabinet,33,5,5.073011875152588,-0.92242830991745,-2.363786458969116,-1.2816884517669678,residual_internal,70.85992431640625,1.4979366064071655,47.30502213065302,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,0,3,6574, miles,404,7,4.867069721221924,1.854716420173645,0.765235424041748,-3.3889591693878174,residual_internal,66.63909912109375,1.5134493112564087,44.03127255432987,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,1,0,21825, clones,2,0,0.8257290124893188,2.500532865524292,5.201535701751709,-4.633334636688232,residual_internal,82.12158966064453,32.61600112915039,2.517831334855111,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,1,1,23778, motive,8,2,4.39604377746582,-1.0306082963943481,0.058521121740341187,-6.541365623474121,residual_internal,85.2274169921875,30.689985275268555,2.7770432676247583,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,1,2,19211, cabinet,33,5,2.8546669483184814,0.8411030173301697,-3.0456533432006836,-2.561089515686035,residual_internal,80.98247528076172,30.330419540405273,2.6700084109578275,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,1,3,6574, miles,404,7,0.435133159160614,1.615679383277893,2.6225788593292236,-7.9340128898620605,residual_internal,74.48931884765625,32.35270309448242,2.3024140712483465,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,2,0,21825, clones,2,0,0.6397262811660767,-1.2410989999771118,2.2049522399902344,-5.440649032592773,residual_internal,78.58969116210938,43.67929458618164,1.7992435982922665,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,2,1,23778, motive,8,2,4.058506011962891,-1.48739755153656,-0.5722104907035828,-6.378241539001465,residual_internal,88.14302825927734,43.06230926513672,2.046871841372381,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,2,2,19211, cabinet,33,5,5.005421161651611,0.46662503480911255,-3.3920400142669678,-4.56568717956543,residual_internal,81.16703796386719,40.22697448730469,2.017726637370724,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,2,3,6574, miles,404,7,1.4806712865829468,0.08385637402534485,-2.7841832637786865,-6.657645225524902,residual_internal,81.00553131103516,44.56561279296875,1.8176689656967007,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step25000,3,0,21825, clones,2,0,2.393529176712036,-0.17450740933418274,1.4489548206329346,-5.777665615081787,residual_internal,80.45867919921875,43.553749084472656,1.847342212565188,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
