checkpoint,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4,vector_kind,vector_l2,state_l2,relative_update_l2,projection_seed,projection_sha256
step57000,0,0,21825, clones,2,0,2.525163412094116,0.15594354271888733,0.651528537273407,-2.308354616165161,residual_internal,50.200679779052734,1.314029574394226,38.20361486323129,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,0,1,23778, motive,8,2,2.098440170288086,0.26719534397125244,-1.0941050052642822,-1.2898602485656738,residual_internal,50.95158386230469,1.3432507514953613,37.93155061002818,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,0,2,19211, cabinet,33,5,1.3834614753723145,-0.6108042597770691,-1.5997234582901,-2.1141278743743896,residual_internal,48.609840393066406,1.3249053955078125,36.68929159612572,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,0,3,6574, miles,404,7,3.9164857864379883,2.4918770790100098,-0.3774683177471161,-3.8657610416412354,residual_internal,51.959739685058594,1.3129156827926636,39.57583900173741,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,1,0,21825, clones,2,0,-1.494204044342041,3.7709341049194336,1.4487892389297485,-4.378365993499756,residual_internal,79.4423599243164,43.098716735839844,1.843265088639033,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,1,1,23778, motive,8,2,-2.1737470626831055,2.5530846118927,-1.7202143669128418,-5.051907539367676,residual_internal,72.41595458984375,45.069580078125,1.6067590260285474,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,1,2,19211, cabinet,33,5,0.48373258113861084,1.6694313287734985,-3.5069408416748047,-1.1648833751678467,residual_internal,63.20087814331055,46.904296875,1.3474432483603997,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,1,3,6574, miles,404,7,-2.3548951148986816,1.7803072929382324,0.16963694989681244,-6.109724521636963,residual_internal,61.9887580871582,48.88125228881836,1.2681499590250513,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,2,0,21825, clones,2,0,0.1832704097032547,2.107987642288208,-3.583129405975342,-4.6809258460998535,residual_internal,62.90278244018555,60.64008712768555,1.0373135234409476,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step57000,2,1,23778, motive,8,2,-0.24410071969032288,1.403400182723999,-3.050276756286621,-5.725813865661621,residual_internal,70.36966705322266,66.31307983398438,1.0611732591729113,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
