checkpoint,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4,vector_kind,vector_l2,state_l2,relative_update_l2,projection_seed,projection_sha256
step2000,0,0,21825, clones,2,0,-0.9836753010749817,1.5978033542633057,4.728671550750732,-2.73588228225708,residual_internal,35.96664810180664,0.8668391704559326,41.49171994949099,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,0,1,23778, motive,8,2,-0.4865984320640564,-2.9541566371917725,-2.1474320888519287,0.35814207792282104,residual_internal,35.32756423950195,0.897859513759613,39.34642747346365,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,0,2,19211, cabinet,33,5,0.8084723949432373,0.37049955129623413,-3.144617795944214,0.739683210849762,residual_internal,39.42991638183594,0.8604874014854431,45.82277011118212,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,0,3,6574, miles,404,7,-1.108950138092041,-1.6417618989944458,1.6319255828857422,-1.496480941772461,residual_internal,32.94069290161133,0.8425276875495911,39.09746040206239,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,1,0,21825, clones,2,0,-0.7398780584335327,-0.47799503803253174,0.4347805976867676,0.670019268989563,residual_internal,25.89472007751465,32.82685852050781,0.7888272361285357,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,1,1,23778, motive,8,2,-0.6972196102142334,-1.5905007123947144,-0.15815675258636475,-0.03082924336194992,residual_internal,28.778614044189453,32.69168472290039,0.880303792481828,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,1,2,19211, cabinet,33,5,-0.8217053413391113,0.24141640961170197,-0.8571420311927795,-0.27613240480422974,residual_internal,26.32826805114746,32.66118240356445,0.8061027223642138,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,1,3,6574, miles,404,7,0.33839526772499084,-1.7264535427093506,0.938726007938385,-0.3331162929534912,residual_internal,27.776519775390625,32.948280334472656,0.8430339760806577,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,2,0,21825, clones,2,0,-0.17021842300891876,-1.3115060329437256,0.025714978575706482,0.7515168190002441,residual_internal,24.695388793945312,32.71772766113281,0.7548014657290005,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,2,1,23778, motive,8,2,-0.6973409056663513,-1.4721847772598267,0.062175482511520386,-0.0416732057929039,residual_internal,26.459611892700195,32.46235656738281,0.8150859854483272,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,2,2,19211, cabinet,33,5,-0.7442553639411926,-0.7481268048286438,-0.4320870339870453,-0.9206727743148804,residual_internal,24.56654930114746,32.72611999511719,0.7506710023923657,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,2,3,6574, miles,404,7,0.8090341091156006,-1.6590849161148071,-0.3923499584197998,-0.2238297164440155,residual_internal,26.165096282958984,32.515052795410156,0.8047071750919151,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,3,0,21825, clones,2,0,0.19848553836345673,-1.8480116128921509,0.47252199053764343,1.0576540231704712,residual_internal,24.885841369628906,32.783626556396484,0.7590936081100941,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,3,1,23778, motive,8,2,-1.0255855321884155,-1.6686339378356934,0.3490903377532959,0.15671277046203613,residual_internal,25.627378463745117,32.52024841308594,0.7880437485659804,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,3,2,19211, cabinet,33,5,-0.39958107471466064,-1.610963225364685,0.2459438294172287,-1.3772697448730469,residual_internal,23.928918838500977,32.950801849365234,0.7262014122719124,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,3,3,6574, miles,404,7,0.9445359706878662,-1.5540392398834229,-0.7370285987854004,-0.03429931402206421,residual_internal,24.982254028320312,32.390872955322266,0.7712744902793793,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,4,0,21825, clones,2,0,0.3787488043308258,-2.0747408866882324,1.0287941694259644,1.0739275217056274,residual_internal,25.228336334228516,32.914669036865234,0.7664769864759132,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,4,1,23778, motive,8,2,-1.450968623161316,-1.5865519046783447,0.34483954310417175,0.45209360122680664,residual_internal,25.69215202331543,32.678470611572266,0.7862103563138354,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,4,2,19211, cabinet,33,5,-0.07495833188295364,-1.9714794158935547,0.6508719325065613,-1.3603956699371338,residual_internal,23.417400360107422,33.12062072753906,0.7070338612535837,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,4,3,6574, miles,404,7,0.7371461987495422,-1.45957612991333,-0.5022963285446167,0.3170815408229828,residual_internal,24.548824310302734,32.46476364135742,0.7561682746714831,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,5,0,21825, clones,2,0,0.5574436187744141,-1.9630833864212036,1.4424840211868286,0.7821542024612427,residual_internal,25.033422470092773,33.031558990478516,0.7578637895144084,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,5,1,23778, motive,8,2,-1.5847896337509155,-1.184363842010498,0.17345155775547028,0.6207093596458435,residual_internal,26.115859985351562,32.8595085144043,0.7947732989951268,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,5,2,19211, cabinet,33,5,0.12416356056928635,-1.9190737009048462,0.7718807458877563,-0.9980311393737793,residual_internal,23.045101165771484,33.20627212524414,0.6939984433920269,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,5,3,6574, miles,404,7,0.43614259362220764,-1.2337127923965454,-0.04124908894300461,0.8438597321510315,residual_internal,24.325397491455078,32.58613586425781,0.7464953068625867,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,6,0,21825, clones,2,0,0.8265442252159119,-1.5853917598724365,1.5766626596450806,0.46569228172302246,residual_internal,24.442838668823242,33.118865966796875,0.7380336842852128,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,6,1,23778, motive,8,2,-1.3131685256958008,-0.6909573078155518,0.08605165779590607,0.506142258644104,residual_internal,26.186437606811523,33.01516342163086,0.7931639553737513,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,6,2,19211, cabinet,33,5,0.2047436684370041,-1.6937297582626343,0.7587030529975891,-0.5561167001724243,residual_internal,22.95820426940918,33.24922180175781,0.6904884693630764,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,6,3,6574, miles,404,7,0.12619167566299438,-0.8853468298912048,0.38333049416542053,1.3535281419754028,residual_internal,24.114049911499023,32.68669891357422,0.7377327999764723,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,7,0,21825, clones,2,0,1.0685135126113892,-1.0956947803497314,1.4569907188415527,0.2555391788482666,residual_internal,23.85253143310547,33.18576431274414,0.718757935128995,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,7,1,23778, motive,8,2,-0.7382708191871643,-0.29863500595092773,0.09682220220565796,0.2351008802652359,residual_internal,25.779895782470703,33.12819290161133,0.7781859958083253,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
step2000,7,2,19211, cabinet,33,5,0.2968856394290924,-1.487008810043335,0.7281246781349182,-0.2248554229736328,residual_internal,23.11817169189453,33.28367233276367,0.694579956825784,1616,ec1360daadf0a820abed4f77c5a886edd56a6a594fd0c33e44a1f50f3c5ff0c9
